video_id,duration
NrDbRPWdx8M,PT1H8S
WWTFvAXQ0Bw,PT6M54S
tuONqBMf3XA,PT24M43S
HmhKdhF2bMI,PT9M18S
OZqsFkJpvj0,PT5M35S
KK6eEPQMOEs,PT49S
WS-kCiCVEp0,PT2M24S
_doGRULWycw,PT32M51S
OdyepkGhQ34,PT19M5S
SFr0fCgrTNQ,PT20M29S
3U4nlSualNc,PT20M50S
Z9cB0TjfIkM,PT6M38S
cV5Hstmef3w,PT2M35S
nSuregWhlWk,PT2M3S
89aaI6Y3FnM,PT14M2S
h8hMvvP_Bdo,PT4M37S
evhLzq7Gsak,PT3M31S
gJM6BlOXaPY,PT1H14M1S
ouMSvdtHKVY,PT17M22S
Q_r-zRrDo28,PT2M48S
Pic_ayMVI-I,PT1H42M39S
9soLlXPL4zM,PT11M59S
CHp639vhUJg,PT8M59S
vkPth7BudW8,PT18M47S
wfUL8nJ_Ppo,PT15S
_50sPyfgVA4,PT20S
EKkzbbLYPuI,PT3M7S
gXlAUr2MWDY,PT1M59S
Em9EI37Yy9g,PT9M33S
9TmxCoWFWMA,PT2M28S
TrBg__xiutk,PT1M12S
QbY8OlOa8eY,PT8M8S
X4quXDeFyhk,PT9M41S
fmAAdh524Tw,PT3M32S
W4Wa_OFLDsw,PT56S
p1f6xbi5CEQ,PT6M20S
JCy-nLzlTKs,PT1M33S
7AXo-bYGXI4,PT3M36S
2HboMs0vbsE,PT6M7S
e5N_Tq1EtRQ,PT53S
oCoVIbUESJ8,PT8M59S
Ob3rvRO5CCs,PT1H22M1S
e0R-8e9Izsc,PT1M32S
4VQIjYBbawE,PT26M40S
iP66hpQySmg,PT56M32S
dUhZ1n6-4h0,PT32M25S
XtTn5EYz-ks,PT12M48S
izwomieBwG0,PT10M20S
fLwKs5yslSU,PT2M27S
_KMQMF-fZnM,PT6M37S
C-cRPmVOtAk,PT15M33S
REt-3P5h4Lo,PT3M57S
Bjyu92AGgUk,PT3M33S
GThX5ssVBn0,PT29M39S
OzUXJXeHzSk,PT10M54S
9ZTDk9Sx030,PT20M1S
gG4UcZlc3ko,PT17M42S
uCy5OuSQnyA,PT2M54S
2QZTXtJmbRo,PT33M15S
-z0WMKGJTVM,PT15M17S
s3Bd9400O8Q,PT3M36S
K4ke7hHhAIw,PT51M18S
xbDIbbhOn_A,PT9M22S
CorRhiUlsYA,PT10M7S
wjoeVwJTUTA,PT6M11S
Lws7UV_La0o,PT8M43S
6WgnE6J07e8,PT2M6S
ScSYgelrlb8,PT25M49S
QSauCNx3zHo,PT1M
O7FtjtF4gM0,PT10M54S
wvQGoAg7rcA,PT8M44S
ll8-VYM5xYU,PT26S
MNyXLKTzMQY,PT19M17S
nMbUA7dghlk,PT6M14S
Wa1h-Riuzkw,PT51M51S
qPzJGsLyW9g,PT10M2S
iyRECFEfz7g,PT5M24S
yzQAqKy4XVU,PT13M23S
iwnUY7sj_U4,PT7M2S
1xQyWyJ3a94,PT11M55S
5nj1UNhmUHM,PT5M6S
5lGiLmcyCDk,PT4M8S
XmyZ3K7JMDk,PT18M19S
o7iL2KzDh38,PT3M4S
8KymMNYX7A4,PT22M54S
fhdZfyEhfAw,PT16M53S
uaLwpoULKRY,PT3M14S
-u8RRvnpzt4,PT9M17S
h5XzGyjEkkc,PT1M42S
gK5Fd8eT-iY,PT1H55M55S
Tzgx43YCvRU,PT9M
P-VO_HgMIfg,PT1H27M52S
RtjSIWxgqDo,PT3M10S
clIvdBfCHOE,PT13M33S
ygBq80qEt5s,PT22M35S
xNGjFN2ET0s,PT1H36M36S
44atHL-bTEI,PT4M18S
riP5saJgAF4,PT40M56S
UsQnNKrJodM,PT30M6S
QREWcgbMSxA,PT4M28S
GlWq1-t6n40,PT6M58S
8k2JwSj-bXk,PT29M15S
JKwzTnVA8Vc,PT6M57S
9g9BmnrhRgA,PT11M2S
beTvLwWQiYk,PT46M49S
eJXcEbEUNpQ,PT10M15S
F0YZxsrwRo8,PT1M54S
ykHeGtN4m94,PT1M52S
sk-DFZh1G1w,PT11M40S
SQuobwAP6xw,PT7M53S
OKJSWaGDMXA,PT2M51S
Sbehr63hZ-E,PT18M12S
6ZfuNTqbHE8,PT2M25S
pjagqAGyoS0,PT4M42S
xkT4rzWmIBc,PT12M52S
SM1w9PEQOE8,PT6M48S
HFCfYCewHuA,PT14M34S
SA7AIQw-7Ms,PT4M47S
817P8W8-mGE,PT4M20S
foTjlGz-u50,PT7M33S
1zHKYmcEe9U,PT12M24S
43gm3CJePn0,PT6M56S
hBvcngHRTFg,PT9M56S
nx1R-eHSkfM,PT1M3S
U-v6HDIdC94,PT2M50S
AdQsDopZfS4,PT1M3S
mlCflbej6EM,PT7M10S
XLDjjQDHc8M,PT2M53S
nXUWK80TOTI,PT2M47S
bMrRN99DYKU,PT2M22S
s_OYcu-y4OY,PT9M13S
sKUYVu2qZuk,PT22M33S
vi8y8PxW5h4,PT12M32S
H5o0ldEJ-9c,PT7M31S
DUyMM90v3SA,PT4M30S
rzPSqNkl8H8,PT19M7S
5b9Iqzyj3JU,PT45M
tfaGleA4qYo,PT2M18S
zmvbSoO0Qq4,PT6M53S
J97oLRHJKSw,PT4M57S
_xGKlNzipdU,PT1M50S
oX4YCoO6tK4,PT22M32S
hAWAPc6PVNI,PT4M18S
fmAAdh524Tw,PT3M32S
0qpE8IHz3go,PT13M19S
Vn-3fAc7qaE,PT5M9S
mwqyWsYR0gE,PT12M40S
j_Vlg4K05s8,PT4M58S
06BLwc1XSis,PT1M15S
Rp5vNCvPC14,PT40M23S
vzNcSvKCOyA,PT3M34S
8kFnLQySIzU,PT5M53S
8qs2dZO6wcc,PT3M22S
nZCmUBJrxFs,PT10M6S
My4RA5I0FKs,PT10M3S
Y_S8jNPB8iM,PT14M9S
gbHO7a1dJ4I,PT10M27S
OZqsFkJpvj0,PT5M35S
Tkz_3RgvfLc,PT1H16M39S
WS-kCiCVEp0,PT2M24S
NV1WmHaVhdI,PT1H40M44S
PHAOQ3OsB8o,PT5M48S
Pi1WvelLak8,PT5M54S
aBefE9RAIz8,PT3M1S
wId8XY6y_HA,PT1M31S
WeyLEe1T0yo,PT4M
vhzYwi4Sl3A,PT13M1S
EKkzbbLYPuI,PT3M7S
YylVAe1SYXw,PT7M
LBDHE19PaDo,PT2M2S
gJM6BlOXaPY,PT1H14M1S
eUyb51fxFw4,PT20M43S
CHp639vhUJg,PT8M59S
nSuregWhlWk,PT2M3S
XbuQAbG2AZ0,PT35M10S
KXHrCBkIxQQ,PT2M12S
eM4PmePyKoA,PT19M49S
an6dsm86Kn4,PT16M33S
yANcfPr-EOM,PT4M17S
03R5Aoi9BGA,PT17M32S
BVacHQWufTs,PT35M
89aaI6Y3FnM,PT14M2S
ouMSvdtHKVY,PT17M22S
oaUP7jDvTyc,PT40M55S
y97FK4GrsZg,PT1H51M46S
Z48OG9917mg,PT2M40S
SAcpESN_Fk4,PT3M5S
Ob3rvRO5CCs,PT1H22M1S
OdyepkGhQ34,PT19M5S
8DAsqYhGkq4,PT9M39S
8z_cg5CypRc,PT10M4S
8y8CboLm7cE,PT7M18S
yE0YDv0yFKQ,PT1M29S
hbEQ568X8U0,PT1H37M53S
W4Wa_OFLDsw,PT56S
mqjc8lataww,PT7M44S
ucg-sjC59tQ,PT3M19S
xXWxHLj73YY,PT55M10S
O4OFkLx7AeI,PT4M17S
96EPZtr3OUg,PT3M15S
KYqXrCigcAU,PT1H26M37S
z8DukxE_qno,PT13M17S
kNx3YboB4dQ,PT15M18S
o7iL2KzDh38,PT3M4S
k7yYOUOndsc,PT20M51S
sxxJug2Ob_A,PT4M38S
WlZu4RmD_oU,PT2M42S
WWTFvAXQ0Bw,PT6M54S
SgZaChCNRPY,PT10M8S
_50sPyfgVA4,PT20S
4cnzglPc9ig,PT2H15M35S
3SlG3sE8Ytg,PT9M8S
irVe0wQkMXg,PT1H54M48S
9soLlXPL4zM,PT11M59S
oyh5eRu1oBU,PT39M56S
OzUXJXeHzSk,PT10M54S
_doGRULWycw,PT32M51S
QbY8OlOa8eY,PT8M8S
2azf_w6FW5g,PT35M17S
DgOUdtUlL24,PT11M4S
UDDMYw_IZnE,PT4M29S
0dAwMQ3PkYM,PT10M6S
fvEwHI4iRjs,PT23M10S
NrDbRPWdx8M,PT1H8S
2HboMs0vbsE,PT6M7S
wfUL8nJ_Ppo,PT15S
A_dJkg0kHbM,PT10M28S
o1j-U-lSeRI,PT5M24S
Ix4oIMKsJos,PT33M9S
cV5Hstmef3w,PT2M35S
gG4UcZlc3ko,PT17M42S
jSHJLeB5W7Y,PT7M6S
9Rl8U6v6__4,PT31S
YL9sNrOlK-I,PT2M23S
e5N_Tq1EtRQ,PT53S
I_U4mta_Db8,PT1M37S
fMlCOSRdaeg,PT1H33M23S
chFKDaZns6w,PT39M45S
YcO4o3M2bMI,PT20M6S
L54yDEcL2vI,PT33M20S
ST2XKL1E0bA,PT11S
Gog3HEXrQzE,PT10M23S
3U4nlSualNc,PT20M50S
KMaWSinw4MI,PT1H2M42S
LekwzufpphA,PT14M52S
M6ahKUrCNNM,PT5M57S
D3fy3BJN4uI,PT9M53S
JAdXTqK06jg,PT20M48S
-IgvPPniOrU,PT3M21S
3o_s7qNvt2U,PT36M35S
LU6xDgpnIyM,PT18M25S
zcPf200QE0I,PT12M45S
eEDLBCoByAI,PT2M23S
fLwKs5yslSU,PT2M27S
tTjMJpkYYRg,PT12M3S
ZrM_I0LwZAI,PT5M13S
Jm9FAWx8bGQ,PT2M11S
mnx27SXcWDs,PT42M13S
gpIBmED4oss,PT3M56S
HmhKdhF2bMI,PT9M18S
m6IHXILXUGE,PT7M35S
yRlVTYJjTSI,PT56M25S
QSauCNx3zHo,PT1M
qCVDqzcdw-s,PT22S
vpFUvfAvKs4,PT52M27S
vkPth7BudW8,PT18M47S
eJXcEbEUNpQ,PT10M15S
tuONqBMf3XA,PT24M43S
Lhh6yT8cwlA,PT22M47S
BoGOBJBNyUI,PT9M11S
aTXbm6OGC98,PT4M55S
DmIgal22zGo,PT3M5S
WH9QKAZuOSU,PT18M30S
8OlpHKeOy_M,PT1H27M34S
vFS2aH90_fc,PT4M37S
SFr0fCgrTNQ,PT20M29S
iOIwZSXF1Ec,PT8M44S
qDcQww9IXzE,PT59S
9g9BmnrhRgA,PT11M2S
6ZfuNTqbHE8,PT2M25S
xkT4rzWmIBc,PT12M52S
pjagqAGyoS0,PT4M42S
HFCfYCewHuA,PT14M34S
SM1w9PEQOE8,PT6M48S
hAWAPc6PVNI,PT4M18S
SA7AIQw-7Ms,PT4M47S
mlCflbej6EM,PT7M10S
817P8W8-mGE,PT4M20S
GcbsIv3QdFs,PT4M38S
exx1lUDR30U,PT13M29S
hBvcngHRTFg,PT9M56S
foTjlGz-u50,PT7M33S
_9YMpuLDnwo,PT18M23S
rrkW65P-5sc,PT1M45S
ncsIeL_A_3g,PT9M32S
55fmNwCgf1M,PT11S
U-v6HDIdC94,PT2M50S
SAcpESN_Fk4,PT3M5S
nXUWK80TOTI,PT2M47S
1zHKYmcEe9U,PT12M24S
XLDjjQDHc8M,PT2M53S
_h0KKbS-yyk,PT39M10S
nx1R-eHSkfM,PT1M3S
AdQsDopZfS4,PT1M3S
vI5wrh9T4Y4,PT39M1S
rzPSqNkl8H8,PT19M7S
ycgmHtdrE_Q,PT10M3S
bMrRN99DYKU,PT2M22S
gbHO7a1dJ4I,PT10M27S
oX4YCoO6tK4,PT22M32S
vi8y8PxW5h4,PT12M32S
UEGo_DJHkeI,PT10M3S
_xGKlNzipdU,PT1M50S
xpck4IdClZg,PT34S
zmvbSoO0Qq4,PT6M53S
y97FK4GrsZg,PT1H51M46S
JbFNkF5mscM,PT5M42S
mwqyWsYR0gE,PT12M40S
sKUYVu2qZuk,PT22M33S
8y8CboLm7cE,PT7M18S
5b9Iqzyj3JU,PT45M
tfaGleA4qYo,PT2M18S
WZGpcuXCKzs,PT14M41S
Pi1WvelLak8,PT5M54S
Tkz_3RgvfLc,PT1H16M39S
s_OYcu-y4OY,PT9M13S
43gm3CJePn0,PT6M56S
Lf2mkD0G1iQ,PT4M59S
8qs2dZO6wcc,PT3M22S
Z2Y8jGrkrDc,PT21S
7imC7z1OPys,PT11M44S
fmAAdh524Tw,PT3M32S
ucg-sjC59tQ,PT3M19S
j5QahFFHv0I,PT2M13S
DUyMM90v3SA,PT4M30S
H5o0ldEJ-9c,PT7M31S
oFBuCp19L7M,PT6M12S
igt2Brxm6og,PT10M15S
yT3bJqoJplo,PT7M50S
DQQN_79QrDY,PT10M3S
My4RA5I0FKs,PT10M3S
Vn-3fAc7qaE,PT5M9S
KYqXrCigcAU,PT1H26M37S
oaUP7jDvTyc,PT40M55S
nZCmUBJrxFs,PT10M6S
TsVpk00atGc,PT12M18S
vhzYwi4Sl3A,PT13M1S
an6dsm86Kn4,PT16M33S
aTXbm6OGC98,PT4M55S
06BLwc1XSis,PT1M15S
WS-kCiCVEp0,PT2M24S
yp9lnxKRkD0,PT14M17S
YylVAe1SYXw,PT7M
e77J4g0LMOk,PT6M30S
OZqsFkJpvj0,PT5M35S
sxxJug2Ob_A,PT4M38S
wfUL8nJ_Ppo,PT15S
8euPVkj4NRo,PT2H58M24S
-IgvPPniOrU,PT3M21S
03R5Aoi9BGA,PT17M32S
hbEQ568X8U0,PT1H37M53S
PHAOQ3OsB8o,PT5M48S
V3IPtgF2bek,PT12M20S
Z48OG9917mg,PT2M40S
O4OFkLx7AeI,PT4M17S
aBefE9RAIz8,PT3M1S
CJHHiot9yBY,PT14M22S
sycEJ2N09VY,PT4M18S
AQnPujLx2Os,PT23M10S
c6GMhmEp2Ws,PT18M20S
EKkzbbLYPuI,PT3M7S
NV1WmHaVhdI,PT1H40M44S
nSuregWhlWk,PT2M3S
ux8H8NhOEiY,PT17M43S
wId8XY6y_HA,PT1M31S
spuXN0ccRQ8,PT11M2S
Mqaobr6w6_I,PT11M5S
0qpE8IHz3go,PT13M19S
eUyb51fxFw4,PT20M43S
LekwzufpphA,PT14M52S
yANcfPr-EOM,PT4M17S
SgZaChCNRPY,PT10M8S
kNx3YboB4dQ,PT15M18S
tf9kZt-OyS0,PT5M42S
fMlCOSRdaeg,PT1H33M23S
EIdzdUZuL-E,PT13M3S
oyh5eRu1oBU,PT39M56S
gJM6BlOXaPY,PT1H14M1S
o7iL2KzDh38,PT3M4S
k7yYOUOndsc,PT20M51S
o_Oai0ikUzk,PT1H21M
j_Vlg4K05s8,PT4M58S
Liz-ykdGF-g,PT27M36S
3tU8ad5Sosk,PT2M45S
XbuQAbG2AZ0,PT35M10S
fPCbxdAuMGc,PT9M7S
301yDF2fIf4,PT8M25S
89aaI6Y3FnM,PT14M2S
Etg_LotCV0c,PT13M12S
xejjA2AFO5I,PT45S
OdyepkGhQ34,PT19M5S
CHp639vhUJg,PT8M59S
o1j-U-lSeRI,PT5M24S
yE0YDv0yFKQ,PT1M29S
LBDHE19PaDo,PT2M2S
mnx27SXcWDs,PT42M13S
KXHrCBkIxQQ,PT2M12S
Ldin8eQDGFM,PT9M41S
mqjc8lataww,PT7M44S
L54yDEcL2vI,PT33M20S
OzUXJXeHzSk,PT10M54S
M6ahKUrCNNM,PT5M57S
fRc10tCB3Do,PT30M57S
fvEwHI4iRjs,PT23M10S
Ob3rvRO5CCs,PT1H22M1S
z8DukxE_qno,PT13M17S
ouMSvdtHKVY,PT17M22S
WlZu4RmD_oU,PT2M42S
DgOUdtUlL24,PT11M4S
sW5HaEsnuMI,PT11M43S
2azf_w6FW5g,PT35M17S
8z_cg5CypRc,PT10M4S
qvamS7wlwFM,PT26M57S
pyK5BcQatIU,PT9M5S
HV9XRuwDdZ0,PT41S
D_f-sp8MHks,PT10M10S
vpFUvfAvKs4,PT52M27S
vOn9grCVO7c,PT9M4S
_50sPyfgVA4,PT20S
HgNvzYcHq-0,PT17M34S
xXWxHLj73YY,PT55M10S
Jm9FAWx8bGQ,PT2M11S
H3CZSrTBXlw,PT20M58S
JZaC0VMrSsc,PT14M56S
UDDMYw_IZnE,PT4M29S
3xkveC4ljD8,PT25M
N2UPaPrYVLI,PT2M38S
3o_s7qNvt2U,PT36M35S
_doGRULWycw,PT32M51S
3SlG3sE8Ytg,PT9M8S
B2hQln7iyQE,PT10M
D3fy3BJN4uI,PT9M53S
hEBWvNvHm3s,PT1H20M32S
PGrvA97SzKY,PT7M37S
sR44xCRfvfY,PT33M6S
266EI7hdjFs,PT16S
hAWAPc6PVNI,PT4M18S
55fmNwCgf1M,PT11S
_9YMpuLDnwo,PT18M23S
xkT4rzWmIBc,PT12M52S
6ZfuNTqbHE8,PT2M25S
-RmUADCWI4A,PT11M41S
HFCfYCewHuA,PT14M34S
pjagqAGyoS0,PT4M42S
SM1w9PEQOE8,PT6M48S
exx1lUDR30U,PT13M29S
SA7AIQw-7Ms,PT4M47S
Y9v-aOWd460,PT11M34S
CgjAN_wgmiI,PT50S
GcbsIv3QdFs,PT4M38S
AvaJmJiZR0E,PT44M11S
xl3HhY2BTuU,PT8M23S
c3P1zSRa6SU,PT8M5S
SAcpESN_Fk4,PT3M5S
sW5HaEsnuMI,PT11M43S
817P8W8-mGE,PT4M20S
7qDHiSsjbuA,PT45M
mlCflbej6EM,PT7M10S
qM7Eob4YFDQ,PT1M3S
UEGo_DJHkeI,PT10M3S
Lf2mkD0G1iQ,PT4M59S
CZdkFgV5TOM,PT10M37S
ncsIeL_A_3g,PT9M32S
tf9kZt-OyS0,PT5M42S
rrkW65P-5sc,PT1M45S
KSeTSV1NYxc,PT1H1M28S
hBvcngHRTFg,PT9M56S
5dmJWb8VHJo,PT6M16S
e77J4g0LMOk,PT6M30S
kyWtBaNNa6o,PT9M49S
c3BTGJgd8Wo,PT39M50S
dsNNfiA6qjs,PT19M13S
CofZ7xjGyI8,PT7M8S
X6iJ0hPpGec,PT8M22S
bYpItS1jS3Y,PT3M46S
SxAp27sFaIM,PT4M47S
nXUWK80TOTI,PT2M47S
UQfLhQTa3l4,PT21M45S
1Zpp_QQae8Q,PT8M18S
U-v6HDIdC94,PT2M50S
ISrMcDv9_xg,PT13M6S
p1HL6WdcF_U,PT1M26S
QQP2sAWgGAg,PT4M52S
Z2Y8jGrkrDc,PT21S
OhCXDC3lYsI,PT22S
JbFNkF5mscM,PT5M42S
MFk-4UoPdmg,PT21M41S
vI5wrh9T4Y4,PT39M1S
s5ssH692b2I,PT22M7S
XLDjjQDHc8M,PT2M53S
1zHKYmcEe9U,PT12M24S
vFObuGNsL_4,PT35M38S
4DAReGP9qWg,PT23M37S
-4lgt0xQgYA,PT2H12M58S
WZGpcuXCKzs,PT14M41S
rA6DB6CBwW0,PT6M48S
udHn6yjfei0,PT21M56S
Tf8IJQzOD2U,PT13M4S
gbHO7a1dJ4I,PT10M27S
_xGKlNzipdU,PT1M50S
JR4oPuV3CWg,PT3M31S
7imC7z1OPys,PT11M44S
sjN-NGsRg9g,PT3M7S
y97FK4GrsZg,PT1H51M46S
ycgmHtdrE_Q,PT10M3S
DQQN_79QrDY,PT10M3S
-P8dkAqUKZY,PT29M58S
INotkJxL_Bs,PT48S
Pi1WvelLak8,PT5M54S
L0PN5vXukHE,PT2M36S
Ni5NWjOxXp0,PT58S
NGHjY_ppWuw,PT11M20S
50vihZrOsN0,PT1H56M21S
bMrRN99DYKU,PT2M22S
sycEJ2N09VY,PT4M18S
AQnPujLx2Os,PT23M10S
oX4YCoO6tK4,PT22M32S
qTm6Nc7U5xA,PT20M58S
BOZngVYS04s,PT4M1S
8qs2dZO6wcc,PT3M22S
03RQLmDNIEw,PT10M19S
zmvbSoO0Qq4,PT6M53S
FryTblnP_WI,PT2M29S
yp9lnxKRkD0,PT14M17S
iDw88ijgdOo,PT15M4S
6Wq9pPcuGck,PT3M17S
hkl7dke6UQk,PT8M34S
igt2Brxm6og,PT10M15S
sKmd9T8wNWY,PT10M
CJHHiot9yBY,PT14M22S
t7FwkJWM3mw,PT8M19S
mwqyWsYR0gE,PT12M40S
ucg-sjC59tQ,PT3M19S
bCi6TzRoAHc,PT16S
oFBuCp19L7M,PT6M12S
kOOEVkWvKBU,PT21M33S
tfaGleA4qYo,PT2M18S
Radg-Kn0jLs,PT13M12S
Tkz_3RgvfLc,PT1H16M39S
UQniNh_6LOY,PT17M35S
2rq-jb8nJdo,PT1H19M56S
fmAAdh524Tw,PT3M32S
qyR9P9QIk2k,PT33M53S
a-4_6bThk2E,PT8M45S
8ZivfJUezjA,PT17M9S
2KCGk5zVNWQ,PT16M7S
poqbqD9H3DU,PT8M18S
oaUP7jDvTyc,PT40M55S
k9PdgjmQcKI,PT23M24S
43gm3CJePn0,PT6M56S
PxMVJjHaP9I,PT1H21M40S
FonKlmYXUPo,PT12M45S
OZqsFkJpvj0,PT5M35S
s_OYcu-y4OY,PT9M13S
uwjk8NMU8RU,PT31S
spuXN0ccRQ8,PT11M2S
KYqXrCigcAU,PT1H26M37S
nx1R-eHSkfM,PT1M3S
KmaaVzsgQYQ,PT6M48S
FL5QWGe3ZFA,PT18M28S
3SlG3sE8Ytg,PT9M8S
o_Oai0ikUzk,PT1H21M
WTxKt1peI1I,PT24M48S
-IgvPPniOrU,PT3M21S
AdQsDopZfS4,PT1M3S
ZQytmS1I1SE,PT16M28S
H5o0ldEJ-9c,PT7M31S
fr4ZG7h5IRg,PT1M1S
j5QahFFHv0I,PT2M13S
vhzYwi4Sl3A,PT13M1S
sm9u0_9ejO0,PT9M43S
sxxJug2Ob_A,PT4M38S
4DK_LbuhXLA,PT12M42S
a8RdCdMItyI,PT10M20S
8euPVkj4NRo,PT2H58M24S
pRop_zhTiYs,PT18M3S
yFIZd03O_XQ,PT16M29S
DIq0aaKyAMQ,PT5M13S
jFKV4SzD1i4,PT2M24S
Vn-3fAc7qaE,PT5M9S
My4RA5I0FKs,PT10M3S
YylVAe1SYXw,PT7M
aRPIBpQ5cFs,PT10M2S
ntNd77RIRLk,PT2H55M46S
wpAmlGiQbiE,PT34M7S
WS-kCiCVEp0,PT2M24S
pTIvJMZ2sYY,PT6M51S
an6dsm86Kn4,PT16M33S
VsbeZTNStis,PT1M6S
nZCmUBJrxFs,PT10M6S
DTaFgkbz9GM,PT9M29S
-IJIy18-u7c,PT7M3S
us5V82WsJ4A,PT1M43S
LYXVJyYDBYw,PT11M31S
FDGfOZ6Nu8s,PT1M34S
xpck4IdClZg,PT34S
3tU8ad5Sosk,PT2M45S
fPCbxdAuMGc,PT9M7S
hbEQ568X8U0,PT1H37M53S
-Uxfcoe2ClU,PT10M37S
TsVpk00atGc,PT12M18S
QJb9-ri3cLs,PT16M35S
l0ewJLn-QFo,PT2H4M21S
e0R-8e9Izsc,PT1M32S
O4OFkLx7AeI,PT4M17S
266EI7hdjFs,PT16S
JIKBpQ7q_E4,PT36S
pKkZjjhPCQM,PT12M7S
Zh4c5IrllBg,PT11M54S
czhSzmxN3WU,PT7M43S
-RmUADCWI4A,PT11M41S
7icFIMa3Qk8,PT10M41S
55fmNwCgf1M,PT11S
hAWAPc6PVNI,PT4M18S
bZNuh0xxKis,PT6M15S
KjICBHj1EzM,PT9M43S
O-H_Ybmtu_U,PT4M33S
_9YMpuLDnwo,PT18M23S
SxAp27sFaIM,PT4M47S
dDAlGl_8f9U,PT4M19S
BOZngVYS04s,PT4M1S
D7e5rJC1Nlk,PT41M6S
a_iMlwkzwow,PT6M46S
dbSutik_x90,PT6M33S
PYQ5PwVXErI,PT1M1S
_b15m0x-Qis,PT45M
ZLKgwbKRr1c,PT5M52S
mGkwgpEQNZA,PT4M49S
c4eJVbLfh4w,PT4M17S
z1FfOwjlqxU,PT5M3S
9JBppEU1B-0,PT13M4S
WmNAncL72Ec,PT9M21S
Sw_K24hbRjU,PT8M38S
uUxNjBoHxBw,PT42M34S
kQvRWXuMd5M,PT21S
GzidfhCfosw,PT10M44S
CgjAN_wgmiI,PT50S
xkT4rzWmIBc,PT12M52S
LvYbhJ6pryA,PT2M36S
yWwPxWcsVHM,PT8M50S
DEM8ngzmQzo,PT3M38S
Rjv1NlMiUyI,PT3M40S
g-F_9geAl0o,PT5M5S
SA7AIQw-7Ms,PT4M47S
a-4_6bThk2E,PT8M45S
qgTtyfgzGc0,PT45S
ufg-vo-TDiA,PT58S
bZ0GCqLIZAc,PT5M10S
BTG4h-5bBzM,PT2M37S
7ubOigMct5I,PT4M41S
f3KjIQCKmM4,PT26M21S
6hhNXHojemc,PT3M57S
SM1w9PEQOE8,PT6M48S
exx1lUDR30U,PT13M29S
6ZfuNTqbHE8,PT2M25S
yB4ogLIYBsE,PT1M49S
YbFCADgXXK8,PT23M15S
WTxKt1peI1I,PT24M48S
rA6DB6CBwW0,PT6M48S
AtbyHpFeVDI,PT7M11S
Op4i0O380Jo,PT3M16S
NGHjY_ppWuw,PT11M20S
pjagqAGyoS0,PT4M42S
uPimPuPEWzk,PT10M56S
HFCfYCewHuA,PT14M34S
yVKw88lmoDA,PT3M24S
1FCUwGm804M,PT20M33S
L0PN5vXukHE,PT2M36S
v9ObsREADw4,PT6M3S
dsNNfiA6qjs,PT19M13S
bqbWMgkvedI,PT25M52S
kPRWgbLhOsc,PT9M42S
CofZ7xjGyI8,PT7M8S
TekLn0qk4ig,PT22M54S
X6iJ0hPpGec,PT8M22S
sW5HaEsnuMI,PT11M43S
sjN-NGsRg9g,PT3M7S
0TktsXRnAkA,PT9M51S
q8DVS4HoOD8,PT10M2S
SAcpESN_Fk4,PT3M5S
QM6d3ADqYgA,PT1H53M7S
LmxyIswRN8E,PT34M2S
tf9kZt-OyS0,PT5M42S
ftlsZDqmZGo,PT6M4S
zDprDKIrjvE,PT6M45S
efWFb8arD_4,PT12M24S
OKmQrsDHpH4,PT8M41S
GcbsIv3QdFs,PT4M38S
6mDsa-AqNcQ,PT12M43S
kTl-s4qRMqU,PT21S
Pl_BHQOCFDY,PT14M2S
8ZEDedgZX_c,PT2M57S
7B4OimNifls,PT17M41S
v_CMMWCN5nQ,PT7M6S
ASSpThqyt9s,PT10M36S
e77J4g0LMOk,PT6M30S
KVJLID7awYM,PT4M58S
p1sxc3V0lzQ,PT55M37S
Lf2mkD0G1iQ,PT4M59S
OhCXDC3lYsI,PT22S
r4DD6ZrZ3_4,PT10M44S
UEGo_DJHkeI,PT10M3S
k8RSetlPF04,PT17M27S
vFObuGNsL_4,PT35M38S
iAxYEkEkCqo,PT5M41S
u2Ba65YELoo,PT5M43S
nACoGA3CX9o,PT6M8S
M5zO1XSmOg4,PT22M48S
7Nv1KoqM6vc,PT3M51S
YlkENUwsItw,PT47M22S
qxo9OzKb-iw,PT18M50S
LXCTMl_Jp9M,PT39M32S
gL_7eIrLaGQ,PT10M52S
Xm8P0mOC8Do,PT55M18S
HsyU5uXla70,PT6M3S
jSYgh4z1-dg,PT38M29S
INotkJxL_Bs,PT48S
b9i0tWSuSac,PT1H9M16S
WtftZPL-k7Y,PT50M20S
2eUDm2_ZSwc,PT3M12S
KH618UYl7hg,PT6M30S
l0ewJLn-QFo,PT2H4M21S
817P8W8-mGE,PT4M20S
Tf8IJQzOD2U,PT13M4S
poqbqD9H3DU,PT8M18S
zDaUwkfoH_g,PT3M56S
xsfT-qiJkv0,PT35M20S
mKr7ThMib2w,PT2M6S
kRo_9g0g9-k,PT2H53M58S
Q8WIJGT9Qgg,PT4M53S
e3-3cyMc4CY,PT10M52S
FapsNTnIe7s,PT11M11S
QJMCXnWyicA,PT19M31S
kK8iwy0PyLs,PT1M3S
AmXb2s1_UWo,PT5M53S
lJkm7GbmFv4,PT12M49S
nyo23FlIbHg,PT11M46S
ncsIeL_A_3g,PT9M32S
FUzXVjYQ-W4,PT44M59S
-4469zeATws,PT10M33S
8wLHrMXJoEM,PT1H28M1S
bYpItS1jS3Y,PT3M46S
