video_id,duration
dJuDnrpnmUc,PT3M46S
kDNmtl_haFs,PT3M22S
P-_iR8lMlDY,PT10M1S
X-UC9Ku37lo,PT8M48S
2MevMpE2KRI,PT3M
I-esujsHcA4,PT15M34S
7kLO2AB5SPM,PT5M1S
x8i-OAlH5FA,PT12M52S
RV5WZP_mwiQ,PT8M29S
5zAmQKveYe8,PT8M46S
wM_VIYljBjk,PT29M37S
SHbDKMuXN00,PT2M17S
eevpwIFJrtI,PT8M11S
NV-3s2wwC8c,PT3M15S
5BrTOCzNWkw,PT7M5S
JNJp011BGRs,PT23M39S
8SvvXYcq9EI,PT4M27S
hVTrr_7TG7M,PT6M29S
UZHhR2HDi1E,PT16M50S
OB_J8fK4L8c,PT1H30M5S
ntGhMoXzry4,PT4M4S
t1gDbmAXfXY,PT16M42S
r99FbxXpgGA,PT3M20S
W1RP7wjChBc,PT14M17S
8oAxDgVJFAg,PT1H1M53S
thUu2RDaOqc,PT11M24S
hp9-n9Kd3Ds,PT5M42S
CfVMIcP1FdY,PT3M43S
6sZL5SUpujA,PT6M9S
_RaT-6ac-rI,PT43M41S
5CuAwgdYnOA,PT4M40S
CY8E6N5Nzec,PT3M26S
k8vhJi5AH4M,PT33M37S
KTlCvB13x40,PT4M39S
76zNiagoT2A,
1J_yPwivL6M,PT28M8S
4uTNVumfm84,PT3M35S
qB_ab2vnixA,PT8M59S
h8sKSuXdQgY,PT17M21S
Ujt12pNGfdM,PT10M15S
6-CjSYjSweY,PT6M3S
OePj7oaFqT8,PT3M56S
3zpoRzUAysc,PT10M10S
LFsb2idpdOs,PT15M36S
aESYrdTMmpc,PT7M47S
eTZma84oOCU,PT20M49S
L4O5vx8ec8s,PT4M53S
YmpCag8oZzU,PT54S
D2ITOJxgfeQ,PT5M32S
giCsPw-ccJo,PT23M6S
0qYMovk048Y,PT8M29S
9df_8-omB8Y,PT2M26S
xUoFQO6D86o,PT27M22S
P7pgvn0cVdE,PT10M2S
-xtvMFT4Sz0,PT4M5S
d_7XTMv_P6A,PT5M15S
x-4dHCtsrSA,PT20M54S
VP2HyUnKvhE,PT6M30S
m39hdJqJkEQ,PT13M3S
o8geoCmDjF4,PT5M57S
ZVh4Xff4J8A,PT3M7S
QFW6FeWdklU,PT4M50S
vdAlCzUpf-s,PT10M24S
pcqFgk7Fryg,PT21M2S
7XgY_oDXPg0,PT6M13S
hREFaERAziI,PT16M35S
ExQgB-q3lfQ,PT30M27S
IIN8oHn57o8,PT31S
vHZgnlZho50,PT3M56S
kn07YMxhwh0,PT16M49S
nVrNWRZd4mg,PT10M47S
_vqxxe_PhmU,PT30S
dYnUd9eUDkc,PT5M25S
P8fYFH77cVE,PT1H44M34S
y1h7C3ALV4c,PT22M20S
XJuSGmEwPWo,PT2M4S
QgzslSsSECM,PT2M8S
3gfBZU-y_64,PT15M14S
9AbW8yaVG3k,PT16M10S
DaAp7p3ZkIs,PT1H39M36S
0Mpw3GYS7a0,PT3M13S
wlkZYAdOWLw,PT8M8S
xVzBDu8DOAE,PT3M1S
kcvnyIzNudY,PT3M17S
0UEWZHT-w-c,PT3M47S
UYCaJ75oqQA,PT3M22S
fS0J6WTSZQo,PT5M57S
jrvY5gZ62Ok,PT4M36S
rIn3s5m2Ank,PT1M27S
J5M7m6hWwLc,PT12M25S
UfayJrxHk2s,PT5M10S
UvQAmwstxCo,PT15M23S
GC8r-TFT9H0,PT2M48S
MsV16B38G5A,PT56M15S
M1E1izwE7m4,PT4M47S
KEarWjdbNsA,PT4M27S
tQ7r3CtqWb8,PT1H51M46S
qUB1rVG9uYI,PT1M52S
qiZ_HgYIWs8,PT1M34S
jUThYPLtP5w,PT1M52S
U105tDnZsBM,PT4M18S
iTxaziZf4PU,PT30S
aWn4ZkEYTBU,PT1H48M37S
zQoEa_h_AnU,PT23M44S
Yaqr108A9iE,PT21M6S
2REiQ8EKgCw,PT2M19S
-vt9ofY2LKs,PT12M59S
RPoLSYV67m4,PT6M47S
DAjo0gsCnNo,PT2M20S
V8-7zfP2cOc,PT3M10S
z4Q9loUsIdU,PT26M49S
prC9MUx0zNg,PT6M4S
aAnF4RE7UHQ,PT2H28M4S
r_9SlypIA98,PT9M42S
KvVMUBMPVpM,PT5M14S
EWpz0mWoQqU,PT5H8M56S
67kvJvQA2eA,PT6M17S
9OmGP_hQ3kg,PT1H6M8S
ydYcx1u2-V4,PT4H15M39S
ND7sQzTBMY8,PT13M32S
RJGDGAHYlv8,PT36M34S
uhoDZQEb-iU,PT6M7S
QG2OpeLq-CU,PT2M45S
xjBbz3L_l8o,PT8M38S
i31kP_hMGDc,PT13M49S
wS_SR8eOD8Q,PT3M26S
3R7zSu9LdsU,PT1M35S
0c6k0TJnUM8,PT5M51S
xmupkoVfUnQ,PT9M57S
kuUpFK2Rngw,PT3M16S
KqKUkml4xRk,PT10M31S
mJRae2q6TRI,PT3M29S
DISQSOWoxi4,PT41M43S
egx4EhFKH1w,PT6M3S
tHkI9IlOB6M,PT13M14S
NRSC1WtZ678,PT1M
3KQNMAB9td4,PT3M41S
t8nwe61my-Q,PT4M48S
Vhw3NUmqMNM,PT3M31S
X06VrGf9jHE,PT2M6S
yV_I0dAraqQ,PT8M26S
-eAeKnHB0Hs,PT2H50M29S
3FcGcFTYQAY,PT19M32S
CelMI6w_UKA,PT12M9S
i33RjavsJaE,PT11M3S
ShcbdMjmE7I,PT3M2S
CpTwNyd-D0E,PT13M36S
5CVIb3nJv9Y,PT9M3S
zBPi7-Qj-0w,PT25M25S
_57z_gP-NXw,PT12M59S
xy4xxkgSMKU,PT2M18S
0giw2paY394,PT3M45S
ntGhMoXzry4,PT4M4S
2YnVLR2OnSc,PT14M7S
AT3-vZJMLwI,PT1M13S
jaOwzlh7M6Q,PT4M30S
ThmGQOwhyZQ,PT11H49M23S
7ffTyvOnwwk,PT12M50S
TYS-005xQhg,PT3M59S
ND9a_GR3SJk,PT6M42S
9df_8-omB8Y,PT2M26S
_9W__Kp7_Ig,PT4M47S
vGakT9CVbo8,PT9M9S
LuSh4-cbAOc,PT2M4S
n9sC6JKv18Y,PT3M37S
igMp5TamZhU,PT2M2S
6NFZyky5vCM,PT5M8S
rzd6kV3JSnM,PT33M45S
xvSCoiwIQBA,PT10M4S
pvOojgO9vsw,PT2M14S
hRlEb9WQ_ck,PT11M12S
oPWHqALXrOo,PT20M38S
KzWWJ7G9qj0,PT41M26S
ngx2G36yaD8,PT10M2S
YymocYy-OaI,PT5M39S
lGEY8IulWiA,PT33S
YMhCwcMghi0,PT2M16S
5AKhr8KzFT4,PT48M37S
FNKm3GV1r_k,PT4M21S
35gjHtQ8GKw,PT5M48S
69KWENK1WWg,PT31M32S
e-OQzcgC71A,PT30M44S
jjLQAWGYdgM,PT2M25S
OYBiCo7iL6A,PT6M14S
RUpi9MHWrug,PT6M35S
xckSAAsS3DY,PT2H15M49S
kDNmtl_haFs,PT3M22S
9UG5MNxP_V0,PT1M32S
LRfveNMtcB8,PT20M9S
P8fYFH77cVE,PT1H44M34S
cHKmea_3iD4,PT6M33S
lLtdfQhmBe4,PT2M6S
Bi0cDzs8KRU,PT4M20S
2JT6Jsl-VOw,PT22M20S
sFFLvxPIwzM,PT11M24S
oeRU3ewsZcY,PT8M48S
b3Fw5HF-scA,PT3M13S
4vQOD_FiCBM,PT5M7S
DTbfU1-nIeY,PT11S
J5fPxNbNmPg,PT2M33S
OBL9jA0sUyI,PT5M20S
7BNm9SmVjPg,PT58S
2G7cBRRUr1k,PT5M49S
ntqLz-oN8eE,PT2M53S
w5kU3b7ZcDs,PT21M31S
xEZF8-vGSNg,PT3M3S
agP8t-rUOyM,PT29M25S
YC_Mjlk6FGU,PT7M29S
2-x9ldNt6S4,
VdgCxSn1CAk,PT13M3S
qHMKx9xqRig,PT21M49S
P0bI_5pN-74,PT15M46S
mJou5sFeZ08,PT48S
o7W3kOfQmp4,PT1M7S
hnxvp9YjDkg,PT39M41S
PNjqoqGRb6Q,PT2H10M59S
dJuDnrpnmUc,PT3M46S
QqqcVul_YKU,PT2M7S
iwp4SUh8JrE,PT1M56S
NbNTXtTi5u4,PT1M31S
J6CYXy5Jgss,PT22M44S
8oAxDgVJFAg,PT1H1M53S
JNJp011BGRs,PT23M39S
I-esujsHcA4,PT15M34S
CfVMIcP1FdY,PT3M43S
0zo8Px31G30,PT13M1S
hVBhdq9z-XQ,PT12M54S
__hVwnVFqW8,PT35M1S
8Lypu1-DR5o,PT1M11S
GKYQ2sf3wYY,PT1M49S
NV-3s2wwC8c,PT3M15S
JJWjeQ1MPs4,PT18M37S
ZqegXVK7G1A,PT12M44S
BSbZBmoVjHs,PT4M16S
X92i1kBB_pI,PT7M21S
b_XQ0Btgp38,PT5M6S
3ZK4h5tqpz4,PT2M47S
cbxZmSBKeUI,PT11M7S
HbYSxJkd1sI,PT13M42S
aFDcnOUhTxQ,PT4M18S
cmGVbO_ZcUA,PT3M5S
0mF5CgpQJc4,PT4M55S
QdwxKdYG1qI,PT10M54S
L0aB_P0nFnk,PT58M17S
WlveebuxoN8,PT19M23S
5ZsnS-RYVrc,PT5M34S
6WPpL4xje50,PT4M8S
d47RhN3HE1s,PT9M12S
V0twCKDP3C8,PT46M18S
1J_yPwivL6M,PT28M8S
vHj02X4hLSs,PT19M29S
QMkGBw0l02M,PT2M20S
8BPFpyDiPh4,PT12M5S
soimBT9AOBc,PT7M24S
x8i-OAlH5FA,PT12M52S
406_8fBgsro,PT10M20S
lFvqAH6y5fg,PT3M50S
7kLO2AB5SPM,PT5M1S
I_3PaVBqeRc,PT19M6S
FfbGGtsI-Bg,PT28M40S
2MevMpE2KRI,PT3M
ES0rpOYovRI,PT11M48S
1aqhEMNxHF4,PT18M42S
maKFk8JUxJs,PT33S
dzxFdtWmjto,PT1M50S
WuG0ErdSdMo,PT1M40S
5NZgVJ2lATA,PT28S
ipZt-OE71TI,PT35M8S
X-UC9Ku37lo,PT8M48S
bzaBTJja1uw,PT3M54S
9yfUoJsKn0s,PT1M59S
wKvF5AkwV2M,PT7M33S
i_S8AwOSuFI,PT8M57S
OB_J8fK4L8c,PT1H30M5S
73D4tVFMTt4,PT1M25S
GH9uHC6vA0A,PT3H21M56S
SZIBzBtxdq4,PT14M3S
Wrl0FEG_qmg,PT16M38S
azBVYk_KjNg,PT7M2S
B_13vA0WB08,PT59M50S
6BLobPKwIa0,PT7M25S
O3Q-dxhM42M,PT7M19S
hVTrr_7TG7M,PT6M29S
GwY0fDPwMlo,PT20M47S
86QswFQoJIs,PT10M40S
jLaUdudjA8A,PT16M9S
Uetr8cvF7VY,PT9M37S
Ypjwn9LITys,PT14M4S
8SvvXYcq9EI,PT4M27S
m0PXT6_dUE4,
7PWaL4tuTy4,PT4M2S
9eHrkof6D4Q,PT1M36S
TTizh8Brs0s,PT38M21S
in6EJrBD5CY,PT2M2S
BNj3iHGNE-0,PT2M17S
DAjo0gsCnNo,PT2M20S
CY8E6N5Nzec,PT3M26S
iwgKy1ZJDz8,PT2M4S
998eridUhlk,PT2M52S
8GWI--fsj_o,PT17M53S
eAIxwxRfvQQ,PT16M51S
AjNNUWN1-DY,
nTM8ZVnK-nk,PT2M12S
pUDT5Y-NSao,PT9M15S
ksfpM6prd3Y,PT11M18S
g8p-n8CTs8E,PT13M14S
5qqT6jX_L4E,PT22M32S
n2KpJV4jHUA,PT3M16S
KJdyYAEUnjg,PT8M46S
kJNk4TW7RAk,PT3M54S
tJtYqZaWFdU,PT8M5S
w3WFJcC4XU0,PT9M22S
cX19T7_0s10,PT4M31S
ntGhMoXzry4,PT4M4S
2YnVLR2OnSc,PT14M7S
UR44mM2GbnE,PT5M51S
cnpP9Fyz_lA,PT5M50S
gjgd-IksKQw,PT42S
t3HFob5pC3g,PT3M53S
0yU6hQujgng,PT9M19S
i9ubQ5GPCFY,PT10M6S
AT3-vZJMLwI,PT1M13S
t7wUDRZOPYM,PT3M26S
WVVJXU3KcgI,PT3M20S
TYS-005xQhg,PT3M59S
pvOojgO9vsw,PT2M14S
jaOwzlh7M6Q,PT4M30S
lGEY8IulWiA,PT33S
NfCa000SL1c,PT2M7S
zBXUosXoJtI,PT7M49S
FuK7Kj-zqXs,PT22M52S
7ffTyvOnwwk,PT12M50S
OFMtIz8p2fM,PT10M53S
rEjq_YSg2T8,PT1M41S
qUTGgz8ZgLI,PT7M37S
_9W__Kp7_Ig,PT4M47S
8SGbUjqRYTM,PT14M15S
OYBiCo7iL6A,PT6M14S
ND9a_GR3SJk,PT6M42S
vGakT9CVbo8,PT9M9S
IKlnXaFSLAA,PT29M25S
9df_8-omB8Y,PT2M26S
Vd-rnobdWPI,PT13M53S
tfY4FwkULd8,PT7M22S
KNP8setb7P0,PT15M34S
oPWHqALXrOo,PT20M38S
2JT6Jsl-VOw,PT22M20S
rzd6kV3JSnM,PT33M45S
t6IrZTW5EO8,PT1H3M52S
-dV_Lb2xTZQ,PT3M40S
Gb9QyckctEA,PT4M32S
wXSWYqNDV4g,PT54M52S
k_CPCQcarw8,PT19S
9UG5MNxP_V0,PT1M32S
MTpGrsKEExU,PT9M44S
vdCYzVqTlIE,PT2M16S
m640KLd6VMs,PT9M29S
RviK5wYb3r4,PT3M8S
af2x9F7Ikes,PT10M8S
DFIxjXGFQF8,PT9M3S
gItpdeS5N-g,PT4M5S
igMp5TamZhU,PT2M2S
Pjs3teTgnWU,PT28M54S
gnyO1KD2FxM,PT3M35S
uQNol_BclNk,PT4M46S
LuSh4-cbAOc,PT2M4S
1N_D820cbhk,PT2M8S
U_yN1gIi-MM,PT11M42S
D6_MURemLy0,PT11M25S
_C-9OR5uFiE,PT3M55S
_HD3lsPKqJY,PT4M21S
IVNXHyqwDEo,PT11M31S
V3CgwyrAIYI,PT16S
Nwj32QFoBTs,PT11M47S
23Gmg3JmbPo,PT2H2M22S
KzWWJ7G9qj0,PT41M26S
5AKhr8KzFT4,PT48M37S
csGY_N6ExeM,PT27S
fymSI_YoQF4,PT5M41S
s-s5YcExxyI,PT11M59S
3qT0jBgyhk8,PT5M13S
M4ftSa4RvfQ,PT2M40S
lpixDS8jXGU,PT35M49S
LBBjxmYqJLs,PT9M50S
c9tGSykDj5c,PT6M1S
35gjHtQ8GKw,PT5M48S
idxSSzBh6PE,PT2M58S
xvSCoiwIQBA,PT10M4S
588XQpX4ccI,PT9M29S
IH4800RESfU,PT39S
bPkvP0kBbTw,PT39M37S
c8Q8AyFjWZM,PT6M20S
Aq27YCgLEyU,PT7M15S
Ebutajbkxdw,PT5M45S
8zKrhPh1hTQ,PT2H8M31S
4nPRCwKQRj0,PT20M50S
6NFZyky5vCM,PT5M8S
d_0snaWo5Ik,PT3M12S
ACNaALxttls,PT4M
hRRVp3eG2oc,PT4M28S
Ea0Wtn1MEZ4,PT12M30S
n6sSokMHzsA,PT10M14S
e2ZDXRBEZZU,PT11H55M1S
QdwxKdYG1qI,PT10M54S
hRlEb9WQ_ck,PT11M12S
YLbxojZ4MwA,PT1H5M1S
Il1Fntpd2JM,PT4M55S
EUtKwhOj1_U,PT36S
2-x9ldNt6S4,
UmjE-mChdfA,PT2M4S
FDVcvYTitsk,PT2M39S
bvcnnkUwGF8,PT29M39S
r-mXY3ttUIA,PT1M59S
0lzTtkl2UAQ,PT12M38S
kYFv8SyAm-E,PT7M38S
NbNTXtTi5u4,PT1M31S
dckp2_ThZHw,PT1H25M44S
nKYS3K1qBJA,PT10M4S
TTk8e_v7aBE,PT7M51S
7R5ffZRX94w,PT36M33S
YSaXEXyrOtY,PT10M56S
7BNm9SmVjPg,PT58S
dlKj-3jg-i8,PT4M58S
P8fYFH77cVE,PT1H44M34S
0UjFvG0IT3I,PT2H20M41S
M_9s78YwkLo,PT27M46S
WHwrWi82cCE,PT18M53S
YymocYy-OaI,PT5M39S
kDNmtl_haFs,PT3M22S
ngx2G36yaD8,PT10M2S
TPUssJ75Bek,PT21M42S
NV-3s2wwC8c,PT3M15S
9DiNVUh49vg,PT4M55S
jjLQAWGYdgM,PT2M25S
kUirCOV2vy0,PT2M12S
RUpi9MHWrug,PT6M35S
Hnp8YE7njRs,PT16M35S
lBLyTLqms3A,PT41S
V5dZ4wADgxg,PT10M59S
406_8fBgsro,PT10M20S
Zk12-y50Y-U,PT2M22S
xYHT1BHQ72A,PT2H17M23S
g3SKOqGvgfE,PT1M46S
FNKm3GV1r_k,PT4M21S
ShcbdMjmE7I,PT3M2S
OzY64ZVOlxY,PT3H51M30S
wP__lblC-uA,PT4M17S
hsRPg6e-opY,PT2M25S
GpGhs1tI_lQ,PT56M6S
9AwNFJJ0tug,PT2M56S
rtdNC40e6v8,PT9M40S
5PQs46_UGpI,PT1H58M4S
BqQnPnBdXjw,PT8M50S
9DC4rmCL51s,PT1M3S
1YTYPNk9hZY,PT13M47S
NFZTQNPgLIo,PT13M57S
rcIM5qHVUPo,PT22M19S
0mitx2FOXq4,PT8M52S
yskbsMh6RJs,PT28M10S
_gALs1IycP0,PT6M54S
_CAmoA5KWHA,PT2H28M14S
GKCKTXvF85w,PT1M24S
hnxvp9YjDkg,PT39M41S
wIh3M_68HUo,PT29M30S
g8p-n8CTs8E,PT13M14S
n2KpJV4jHUA,PT3M16S
5qqT6jX_L4E,PT22M32S
kJNk4TW7RAk,PT3M54S
KJdyYAEUnjg,PT8M46S
tJtYqZaWFdU,PT8M5S
w3WFJcC4XU0,PT9M22S
0yU6hQujgng,PT9M19S
ntGhMoXzry4,PT4M4S
UR44mM2GbnE,PT5M51S
2YnVLR2OnSc,PT14M7S
t3HFob5pC3g,PT3M53S
cX19T7_0s10,PT4M31S
cnpP9Fyz_lA,PT5M50S
gjgd-IksKQw,PT42S
sxll1jseIHo,PT38S
CjDFYoLZxz0,PT2H2M48S
t7wUDRZOPYM,PT3M26S
i9ubQ5GPCFY,PT10M6S
3PV1qjwamcA,PT1M39S
gItpdeS5N-g,PT4M5S
WVVJXU3KcgI,PT3M20S
AT3-vZJMLwI,PT1M13S
NfCa000SL1c,PT2M7S
fpAopipfdAs,PT5M4S
Gb9QyckctEA,PT4M32S
H606rDCYmyE,PT26S
8Re7t-o1ylY,PT1H12M39S
IVNXHyqwDEo,PT11M31S
TYS-005xQhg,PT3M59S
lGEY8IulWiA,PT33S
pvOojgO9vsw,PT2M14S
-dV_Lb2xTZQ,PT3M40S
zBXUosXoJtI,PT7M49S
j5RxqBsOuZA,PT34M24S
HNhQFmhS9QM,PT9M37S
RviK5wYb3r4,PT3M8S
qUTGgz8ZgLI,PT7M37S
jaOwzlh7M6Q,PT4M30S
IKlnXaFSLAA,PT29M25S
OFMtIz8p2fM,PT10M53S
FuK7Kj-zqXs,PT22M52S
QJLkh7V0Gws,PT30M
rEjq_YSg2T8,PT1M41S
wIh3M_68HUo,PT29M30S
TNOcHcTI6_k,PT31S
N24CzKdSIPI,PT14M36S
_9W__Kp7_Ig,PT4M47S
t6IrZTW5EO8,PT1H3M52S
5I_AChq-mDg,PT10M17S
r3taBBnwPmg,PT44M30S
pdQo_GVphQg,PT13S
7ffTyvOnwwk,PT12M50S
MTpGrsKEExU,PT9M44S
vTs78G58mcQ,PT2M2S
OYBiCo7iL6A,PT6M14S
8MXAKweg_rk,PT2M28S
y2XZmUjqYAs,PT8M14S
AiQByVPskqw,PT12M30S
vGakT9CVbo8,PT9M9S
vdCYzVqTlIE,PT2M16S
tfY4FwkULd8,PT7M22S
ND9a_GR3SJk,PT6M42S
zUwaQsI-V6k,PT11M37S
YsxIxiz82G4,PT1H30M47S
Vd-rnobdWPI,PT13M53S
femBaYc9w38,PT8M41S
XPyQjwZws9U,PT31M40S
_b7BSJCpwLA,PT2M13S
uWcBLiFBAf8,PT32S
9df_8-omB8Y,PT2M26S
3miCKhfSXwk,PT11M2S
Ej1l06Y5B0o,PT21M6S
KNP8setb7P0,PT15M34S
DFIxjXGFQF8,PT9M3S
lr0opXy8g2U,PT36S
ujHQnl0OLNU,PT3M
idxSSzBh6PE,PT2M58S
af2x9F7Ikes,PT10M8S
dUCkHet9-SM,PT22M32S
vi4HLncquSc,PT3M2S
lYIo6SKwKec,PT6M51S
2hSqH2i9bJc,PT10M48S
oPWHqALXrOo,PT20M38S
wXSWYqNDV4g,PT54M52S
1N_D820cbhk,PT2M8S
HOv6tzFd7Io,PT37M
U_yN1gIi-MM,PT11M42S
Nwj32QFoBTs,PT11M47S
uQNol_BclNk,PT4M46S
7R1N-8SoqcM,PT2M59S
2JT6Jsl-VOw,PT22M20S
Xjmt9OZoQEc,PT15M24S
rzd6kV3JSnM,PT33M45S
c8Q8AyFjWZM,PT6M20S
0mitx2FOXq4,PT8M52S
gnyO1KD2FxM,PT3M35S
xUqW3xeVfZg,PT2M32S
OlmtDLIo90s,PT52S
zezo-yUkUMI,PT2M5S
QQXQ8unf2fs,PT8M14S
5Z4gDyTa5Cg,PT2H1M50S
k_CPCQcarw8,PT19S
9UG5MNxP_V0,PT1M32S
igMp5TamZhU,PT2M2S
BaGD9WDoZGw,PT1H41M57S
_C-9OR5uFiE,PT3M55S
m640KLd6VMs,PT9M29S
01qd5e-TJf0,PT1M48S
54HKwwVEbbM,PT3M6S
daaBuqgBmsU,PT4M34S
Pjs3teTgnWU,PT28M54S
LuSh4-cbAOc,PT2M4S
gQb-o_Ys9sY,PT4M14S
KYJ6nQwhCVo,PT3M49S
Hq7_PN3nyq8,PT15M45S
D6_MURemLy0,PT11M25S
XLIBTn38598,PT21M53S
nxLKRiBUUsk,PT3M3S
3qT0jBgyhk8,PT5M13S
V3CgwyrAIYI,PT16S
DIMhMwQnxLs,PT5M24S
Aq27YCgLEyU,PT7M15S
Jv0fp5KpKhs,PT5M37S
Ebutajbkxdw,PT5M45S
23Gmg3JmbPo,PT2H2M22S
5AKhr8KzFT4,PT48M37S
rcIM5qHVUPo,PT22M19S
bvcnnkUwGF8,PT29M39S
KkDbpyUsL48,PT1H4M58S
csGY_N6ExeM,PT27S
_DiBZ6kuBIk,PT1M7S
588XQpX4ccI,PT9M29S
fymSI_YoQF4,PT5M41S
YP57zwCerPs,PT1M11S
35gjHtQ8GKw,PT5M48S
d_0snaWo5Ik,PT3M12S
M4ftSa4RvfQ,PT2M40S
E-lAYWXFO1g,PT5M4S
LBBjxmYqJLs,PT9M50S
YSaXEXyrOtY,PT10M56S
xvSCoiwIQBA,PT10M4S
yj0wim-7kQ4,PT2M46S
IH4800RESfU,PT39S
6NFZyky5vCM,PT5M8S
NzCTPK9_6WU,PT6M41S
bPkvP0kBbTw,PT39M37S
8zKrhPh1hTQ,PT2H8M31S
wVPd9EHFpEc,PT44S
sGMNokjMH2s,PT22M7S
ACNaALxttls,PT4M
0bNU_vv6mJA,PT19M29S
4Ged2srLIww,PT10M21S
nKYS3K1qBJA,PT10M4S
r-mXY3ttUIA,PT1M59S
4nPRCwKQRj0,PT20M50S
hRRVp3eG2oc,PT4M28S
pUlpF0hSoC0,PT4M36S
0lzTtkl2UAQ,PT12M38S
Ea0Wtn1MEZ4,PT12M30S
n6sSokMHzsA,PT10M14S
kbCm3xFTWzU,PT9M10S
V5dZ4wADgxg,PT10M59S
HpFflEJA1ps,PT13M25S
-0OrGpL_JyE,PT11M34S
fUyU3lKzoio,PT46S
ig702iXt9LI,PT13M41S
rQ_naccpGhY,PT4M
g8p-n8CTs8E,PT13M14S
gnZ1fHJm1Dk,PT1M41S
9BUqsPzQmY4,PT4M41S
zzUd5maVREY,PT23M3S
n2KpJV4jHUA,PT3M16S
4ktHgBSSPwc,PT1H5M45S
9j_jLPXK1rg,PT5M
kJNk4TW7RAk,PT3M54S
KSx__L0oA_E,PT5M54S
JhTQcR_C8QE,PT9M13S
C1hqatB4CAs,PT11H54M25S
OXtYoWVBDQs,PT27M46S
3AnZHCK5b4E,PT13M45S
xEoXJ0krbbA,PT2H19M10S
5qqT6jX_L4E,PT22M32S
YsxIxiz82G4,PT1H30M47S
zxK2XXHbDRA,PT1H5M31S
CuQDwZUfUBk,PT39M22S
fAj3S1aHFNA,PT33M52S
SS1AvPwqMcE,PT7M55S
Gsv6MGHkWwQ,PT14M41S
7R1N-8SoqcM,PT2M59S
dFqhApZxg5Q,PT2M38S
86uV61QFZYA,PT3M45S
-RfWEH7QFKk,PT1M30S
F3QihxvXCG8,PT6M25S
H5BLRw17qD8,PT16M1S
AxGZTWRJ_mY,PT2M8S
BrelQfWb6Dc,PT11M42S
iCu-zqidtPo,PT1H32M26S
KJdyYAEUnjg,PT8M46S
FxAqz9-Fwc8,PT5M42S
ey6_1ZIFRJg,PT2M5S
tm7LuDPS7OU,PT19M49S
XJtpzyiv8Q0,PT13M11S
Oe9vzBwqwrU,PT18M9S
obUsKUQV4II,PT14M22S
t0lexIe66w0,PT42M54S
0NBbqxz1Las,PT2M14S
4iX8qwStk2s,PT33M58S
v2OcUJ6QAW8,PT16M47S
UBvvzsdD-aA,PT6M56S
9ZJJJCZ4M_I,PT21M18S
47eWvUJFTdw,PT10M30S
dAqyS0ejiqc,PT2H18M16S
jO263zcQG2A,PT35M12S
oD1CLuB-U0g,PT10M58S
tJtYqZaWFdU,PT8M5S
4fQU81HTsns,PT7M26S
lGYLkLJUU5Y,PT6M36S
IY8qN5yHuj4,
opNiqKgWboQ,PT12M23S
uzXCS3ukeBY,PT2M54S
FpmY_l5QZwY,PT5M7S
nR5zJN2gFOk,PT13M26S
pgKu0NxYMzE,PT25M14S
ycuMyyqBWQY,PT19M3S
O9ytcNVzX1o,PT8M11S
vTGS_WncSK4,PT5M45S
0yU6hQujgng,PT9M19S
nNwtRL5BV3s,PT5H11M23S
H606rDCYmyE,PT26S
8XxAcl8ONF0,PT5M33S
pno05PqD_AY,PT4M5S
h9kO2tYhv4s,PT11M1S
Gp5xGuZeN4g,PT1M22S
e1bEWoblGZA,PT48S
csIWWQfhe9w,PT4M27S
t3HFob5pC3g,PT3M53S
H46cs13fpN0,PT21M18S
zIfwaU3S2VM,PT21M5S
7LtbHO65x2I,PT25S
Y-rneFpG-wc,PT6M23S
48qS87hkgkQ,PT47M12S
8EIHZ0UYUYo,PT1H4M55S
yXBnuVHn5_4,PT12M10S
sxll1jseIHo,PT38S
w3WFJcC4XU0,PT9M22S
aK_CARKwtLA,PT38M48S
IgcO8NYnB3o,PT19M32S
nP1JL8KQgNE,PT3M44S
YtCb8JkTyzw,PT2M25S
RySZ6vHag8U,PT46M25S
xcuVh80dPqo,PT3M15S
teFOv09XC5U,PT2M2S
bC-lxgkrgh0,PT2M13S
dniOUQAa1RA,PT5H22M23S
hVmSgTPHIm4,PT10M12S
60BlmwZddjA,PT11M53S
uLywipzLMRY,PT10M42S
_0P030vLjP4,PT4M56S
ntGhMoXzry4,PT4M4S
NhCcjgS8uBA,PT2M20S
aT8H01SDJnI,PT11M4S
-QgPqHINFoY,
2EaWaMNGf-s,PT2M45S
oS2MW3YIJew,PT3M26S
5OgalSaL7XE,PT1M33S
fFy94KJ7bFw,PT4M16S
sXcRYBZWrUw,PT32S
2YnVLR2OnSc,PT14M7S
o8poxUE5UZg,PT6M6S
aCRWQClpOXE,PT7M3S
QjLOVqEtogI,PT58M17S
mR71KmtgKR4,PT12M20S
NXf0qcGzRYU,PT36S
3FpAImI9sMQ,PT9M44S
e8uhs12TRBA,PT2M43S
dmeqSSQz4bo,PT3M24S
Y4tW_QYStvA,PT19M37S
nZe4y5swPzs,PT13M6S
cX19T7_0s10,PT4M31S
_M7eDSFsD0s,PT1H1M34S
9FT9irb8i-o,PT10M3S
cnpP9Fyz_lA,PT5M50S
3kvow33FXIQ,PT5M50S
mANuub7Bnw0,PT14M10S
BeqN_qoSmJs,PT24M11S
Dq1d8oJIGFc,PT1M44S
TYS-005xQhg,PT3M59S
3OKZ_n8QW4w,PT7M9S
7-T08gSQmxk,PT19M24S
